time,ID,position,vehicle_class,speed,Lane,length,width
15.1,5,281.0638,Truck,13.4465,2,8.0,2.5
15.2,5,282.4066,Truck,13.4089,2,8.0,2.5
15.3,5,283.746,Truck,13.3793,2,8.0,2.5
15.4,5,285.0854,Truck,13.4081,2,8.0,2.5
15.5,5,286.4263,Truck,13.4099,2,8.0,2.5
15.6,5,287.7651,Truck,13.3672,2,8.0,2.5
15.7,5,289.1033,Truck,13.3953,2,8.0,2.5
15.8,5,290.4417,Truck,13.3733,2,8.0,2.5
15.9,5,291.781,Truck,13.4137,2,8.0,2.5
16.0,5,293.1205,Truck,13.3753,2,8.0,2.5
16.1,5,294.4569,Truck,13.3521,2,8.0,2.5
16.2,5,295.7916,Truck,13.3418,2,8.0,2.5
16.3,5,297.1254,Truck,13.3343,2,8.0,2.5
16.4,5,298.4584,Truck,13.3271,2,8.0,2.5
16.5,5,299.7877,Truck,13.2582,2,8.0,2.5
16.6,5,301.1124,Truck,13.235,2,8.0,2.5
16.7,5,302.4379,Truck,13.2764,2,8.0,2.5
16.8,5,303.7621,Truck,13.2067,2,8.0,2.5
16.9,5,305.08,Truck,13.1516,2,8.0,2.5
17.0,5,306.3967,Truck,13.1816,2,8.0,2.5
17.1,5,307.7135,Truck,13.1558,2,8.0,2.5
17.2,5,309.0248,Truck,13.0692,2,8.0,2.5
17.3,5,310.333,Truck,13.0949,2,8.0,2.5
17.4,5,311.6419,Truck,13.0828,2,8.0,2.5
17.5,5,312.9482,Truck,13.0448,2,8.0,2.5
17.6,5,314.2518,Truck,13.0255,2,8.0,2.5
17.7,5,315.5499,Truck,12.9377,2,8.0,2.5
17.8,5,316.845,Truck,12.9636,2,8.0,2.5
17.9,5,318.1391,Truck,12.9189,2,8.0,2.5
18.0,5,319.4295,Truck,12.8885,2,8.0,2.5
18.1,5,320.7192,Truck,12.905,2,8.0,2.5
18.2,5,322.0094,Truck,12.9,2,8.0,2.5
18.3,5,323.2988,Truck,12.8872,2,8.0,2.5
18.4,5,324.5857,Truck,12.8516,2,8.0,2.5
18.5,5,325.8677,Truck,12.7889,2,8.0,2.5
18.6,5,327.1464,Truck,12.784,2,8.0,2.5
18.7,5,328.4245,Truck,12.7788,2,8.0,2.5
18.8,5,329.7006,Truck,12.7432,2,8.0,2.5
18.9,5,330.9742,Truck,12.7285,2,8.0,2.5
19.0,5,332.2474,Truck,12.7356,2,8.0,2.5
19.1,5,333.519,Truck,12.6968,2,8.0,2.5
19.2,5,334.7871,Truck,12.6656,2,8.0,2.5
19.3,5,336.0537,Truck,12.6653,2,8.0,2.5
19.4,5,337.3214,Truck,12.6881,2,8.0,2.5
19.5,5,338.5889,Truck,12.6618,2,8.0,2.5
19.6,5,339.8552,Truck,12.6656,2,8.0,2.5
19.7,5,341.122,Truck,12.6702,2,8.0,2.5
19.8,5,342.3873,Truck,12.6345,2,8.0,2.5
19.9,5,343.6522,Truck,12.6649,2,8.0,2.5
20.0,5,344.918,Truck,12.6509,2,8.0,2.5
0.0,6,140.0,Auto-Rickshaw,11.3776,3,3.0,1.5
0.1,6,141.1348,Auto-Rickshaw,11.3189,3,3.0,1.5
0.2,6,142.2649,Auto-Rickshaw,11.2816,3,3.0,1.5
0.3,6,143.3937,Auto-Rickshaw,11.2949,3,3.0,1.5
0.4,6,144.5228,Auto-Rickshaw,11.2883,3,3.0,1.5
0.5,6,145.6528,Auto-Rickshaw,11.3108,3,3.0,1.5
0.6,6,146.7828,Auto-Rickshaw,11.289,3,3.0,1.5
0.7,6,147.9109,Auto-Rickshaw,11.2727,3,3.0,1.5
0.8,6,149.0387,Auto-Rickshaw,11.2847,3,3.0,1.5
0.9,6,150.1658,Auto-Rickshaw,11.2572,3,3.0,1.5
1.0,6,151.2905,Auto-Rickshaw,11.2352,3,3.0,1.5
1.1,6,152.4129,Auto-Rickshaw,11.2144,3,3.0,1.5
1.2,6,153.5334,Auto-Rickshaw,11.1949,3,3.0,1.5
1.3,6,154.6474,Auto-Rickshaw,11.0854,3,3.0,1.5
1.4,6,155.7571,Auto-Rickshaw,11.1079,3,3.0,1.5
1.5,6,156.8636,Auto-Rickshaw,11.0218,3,3.0,1.5
1.6,6,157.9674,Auto-Rickshaw,11.0549,3,3.0,1.5
1.7,6,159.0711,Auto-Rickshaw,11.0186,3,3.0,1.5
1.8,6,160.1727,Auto-Rickshaw,11.0136,3,3.0,1.5
1.9,6,161.2724,Auto-Rickshaw,10.98,3,3.0,1.5
2.0,6,162.3669,Auto-Rickshaw,10.9114,3,3.0,1.5
2.1,6,163.455,Auto-Rickshaw,10.8502,3,3.0,1.5
2.2,6,164.5395,Auto-Rickshaw,10.8388,3,3.0,1.5
2.3,6,165.6197,Auto-Rickshaw,10.7667,3,3.0,1.5
2.4,6,166.6951,Auto-Rickshaw,10.7403,3,3.0,1.5
2.5,6,167.7685,Auto-Rickshaw,10.7273,3,3.0,1.5
2.6,6,168.8368,Auto-Rickshaw,10.6382,3,3.0,1.5
2.7,6,169.9005,Auto-Rickshaw,10.6363,3,3.0,1.5
2.8,6,170.9618,Auto-Rickshaw,10.5899,3,3.0,1.5
2.9,6,172.0162,Auto-Rickshaw,10.4986,3,3.0,1.5
3.0,6,173.0669,Auto-Rickshaw,10.5147,3,3.0,1.5
3.1,6,174.1159,Auto-Rickshaw,10.4653,3,3.0,1.5
3.2,6,175.1595,Auto-Rickshaw,10.4071,3,3.0,1.5
3.3,6,176.1969,Auto-Rickshaw,10.3418,3,3.0,1.5
3.4,6,177.2291,Auto-Rickshaw,10.3007,3,3.0,1.5
3.5,6,178.2578,Auto-Rickshaw,10.2734,3,3.0,1.5
3.6,6,179.2849,Auto-Rickshaw,10.2703,3,3.0,1.5
3.7,6,180.308,Auto-Rickshaw,10.1913,3,3.0,1.5
3.8,6,181.3276,Auto-Rickshaw,10.2006,3,3.0,1.5
3.9,6,182.3436,Auto-Rickshaw,10.1196,3,3.0,1.5
4.0,6,183.3557,Auto-Rickshaw,10.1218,3,3.0,1.5
4.1,6,184.367,Auto-Rickshaw,10.1041,3,3.0,1.5
4.2,6,185.3797,Auto-Rickshaw,10.149,3,3.0,1.5
4.3,6,186.3877,Auto-Rickshaw,10.0112,3,3.0,1.5
4.4,6,187.392,Auto-Rickshaw,10.0755,3,3.0,1.5
4.5,6,188.3966,Auto-Rickshaw,10.0168,3,3.0,1.5
4.6,6,189.3978,Auto-Rickshaw,10.0075,3,3.0,1.5
4.7,6,190.3974,Auto-Rickshaw,9.9837,3,3.0,1.5
4.8,6,191.3956,Auto-Rickshaw,9.9804,3,3.0,1.5
4.9,6,192.3922,Auto-Rickshaw,9.9514,3,3.0,1.5
5.0,6,193.3893,Auto-Rickshaw,9.9904,3,3.0,1.5
5.1,6,194.3851,Auto-Rickshaw,9.9259,3,3.0,1.5
5.2,6,195.3798,Auto-Rickshaw,9.9681,3,3.0,1.5
5.3,6,196.3737,Auto-Rickshaw,9.911,3,3.0,1.5
5.4,6,197.3656,Auto-Rickshaw,9.9265,3,3.0,1.5
5.5,6,198.3567,Auto-Rickshaw,9.8956,3,3.0,1.5
5.6,6,199.3486,Auto-Rickshaw,9.9423,3,3.0,1.5
5.7,6,200.3444,Auto-Rickshaw,9.9742,3,3.0,1.5
5.8,6,201.3397,Auto-Rickshaw,9.9319,3,3.0,1.5
5.9,6,202.333,Auto-Rickshaw,9.9329,3,3.0,1.5
6.0,6,203.3252,Auto-Rickshaw,9.9108,3,3.0,1.5
6.1,6,204.3179,Auto-Rickshaw,9.9436,3,3.0,1.5
6.2,6,205.3105,Auto-Rickshaw,9.9096,3,3.0,1.5
6.3,6,206.3029,Auto-Rickshaw,9.9375,3,3.0,1.5
6.4,6,207.2987,Auto-Rickshaw,9.9795,3,3.0,1.5
6.5,6,208.2987,Auto-Rickshaw,10.0204,3,3.0,1.5
6.6,6,209.3034,Auto-Rickshaw,10.0734,3,3.0,1.5
6.7,6,210.3061,Auto-Rickshaw,9.9797,3,3.0,1.5
6.8,6,211.3075,Auto-Rickshaw,10.0485,3,3.0,1.5
6.9,6,212.3109,Auto-Rickshaw,10.0205,3,3.0,1.5
7.0,6,213.3128,Auto-Rickshaw,10.0161,3,3.0,1.5
7.1,6,214.3156,Auto-Rickshaw,10.0406,3,3.0,1.5
7.2,6,215.3194,Auto-Rickshaw,10.0358,3,3.0,1.5
7.3,6,216.3234,Auto-Rickshaw,10.0429,3,3.0,1.5
7.4,6,217.3271,Auto-Rickshaw,10.0322,3,3.0,1.5
7.5,6,218.3291,Auto-Rickshaw,10.0065,3,3.0,1.5
7.6,6,219.3296,Auto-Rickshaw,10.0052,3,3.0,1.5
7.7,6,220.3335,Auto-Rickshaw,10.0731,3,3.0,1.5
7.8,6,221.3395,Auto-Rickshaw,10.0463,3,3.0,1.5
7.9,6,222.3437,Auto-Rickshaw,10.0367,3,3.0,1.5
8.0,6,223.3482,Auto-Rickshaw,10.0537,3,3.0,1.5
8.1,6,224.3546,Auto-Rickshaw,10.0751,3,3.0,1.5
8.2,6,225.361,Auto-Rickshaw,10.0534,3,3.0,1.5
8.3,6,226.3649,Auto-Rickshaw,10.0239,3,3.0,1.5
8.4,6,227.3699,Auto-Rickshaw,10.075,3,3.0,1.5
8.5,6,228.3776,Auto-Rickshaw,10.0792,3,3.0,1.5
8.6,6,229.3835,Auto-Rickshaw,10.0393,3,3.0,1.5
8.7,6,230.3877,Auto-Rickshaw,10.0454,3,3.0,1.5
8.8,6,231.3922,Auto-Rickshaw,10.0444,3,3.0,1.5
8.9,6,232.396,Auto-Rickshaw,10.0313,3,3.0,1.5
9.0,6,233.3978,Auto-Rickshaw,10.0054,3,3.0,1.5
9.1,6,234.3978,Auto-Rickshaw,9.994,3,3.0,1.5
9.2,6,235.3965,Auto-Rickshaw,9.9803,3,3.0,1.5
9.3,6,236.3915,Auto-Rickshaw,9.9201,3,3.0,1.5
9.4,6,237.3857,Auto-Rickshaw,9.9622,3,3.0,1.5
9.5,6,238.3782,Auto-Rickshaw,9.8887,3,3.0,1.5
9.6,6,239.3673,Auto-Rickshaw,9.8937,3,3.0,1.5
9.7,6,240.3593,Auto-Rickshaw,9.9451,3,3.0,1.5
9.8,6,241.3525,Auto-Rickshaw,9.92,3,3.0,1.5
9.9,6,242.345,Auto-Rickshaw,9.9288,3,3.0,1.5
10.0,6,243.3347,Auto-Rickshaw,9.866,3,3.0,1.5
10.1,6,244.3195,Auto-Rickshaw,9.8304,3,3.0,1.5
10.2,6,245.3035,Auto-Rickshaw,9.8494,3,3.0,1.5
10.3,6,246.2886,Auto-Rickshaw,9.8525,3,3.0,1.5
10.4,6,247.2735,Auto-Rickshaw,9.8458,3,3.0,1.5
10.5,6,248.2594,Auto-Rickshaw,9.8728,3,3.0,1.5
10.6,6,249.2443,Auto-Rickshaw,9.8247,3,3.0,1.5
10.7,6,250.2278,Auto-Rickshaw,9.8445,3,3.0,1.5
10.8,6,251.2102,Auto-Rickshaw,9.8043,3,3.0,1.5
10.9,6,252.1929,Auto-Rickshaw,9.8493,3,3.0,1.5
11.0,6,253.1773,Auto-Rickshaw,9.8395,3,3.0,1.5
11.1,6,254.1605,Auto-Rickshaw,9.8226,3,3.0,1.5
11.2,6,255.1439,Auto-Rickshaw,9.8456,3,3.0,1.5
11.3,6,256.129,Auto-Rickshaw,9.8568,3,3.0,1.5
11.4,6,257.1151,Auto-Rickshaw,9.866,3,3.0,1.5
11.5,6,258.1055,Auto-Rickshaw,9.9411,3,3.0,1.5
11.6,6,259.0976,Auto-Rickshaw,9.9011,3,3.0,1.5
11.7,6,260.0884,Auto-Rickshaw,9.9149,3,3.0,1.5
11.8,6,261.0781,Auto-Rickshaw,9.8796,3,3.0,1.5
11.9,6,262.069,Auto-Rickshaw,9.9382,3,3.0,1.5
12.0,6,263.065,Auto-Rickshaw,9.9817,3,3.0,1.5
12.1,6,264.0639,Auto-Rickshaw,9.9955,3,3.0,1.5
12.2,6,265.0679,Auto-Rickshaw,10.0861,3,3.0,1.5
12.3,6,266.0757,Auto-Rickshaw,10.0701,3,3.0,1.5
12.4,6,267.0865,Auto-Rickshaw,10.1459,3,3.0,1.5
12.5,6,268.101,Auto-Rickshaw,10.1431,3,3.0,1.5
12.6,6,269.117,Auto-Rickshaw,10.1779,3,3.0,1.5
12.7,6,270.1365,Auto-Rickshaw,10.2111,3,3.0,1.5
12.8,6,271.1597,Auto-Rickshaw,10.2522,3,3.0,1.5
12.9,6,272.1894,Auto-Rickshaw,10.3432,3,3.0,1.5
13.0,6,273.2197,Auto-Rickshaw,10.2627,3,3.0,1.5
13.1,6,274.2485,Auto-Rickshaw,10.3137,3,3.0,1.5
13.2,6,275.2842,Auto-Rickshaw,10.3997,3,3.0,1.5
13.3,6,276.3272,Auto-Rickshaw,10.4593,3,3.0,1.5
13.4,6,277.3763,Auto-Rickshaw,10.5228,3,3.0,1.5
13.5,6,278.4304,Auto-Rickshaw,10.5597,3,3.0,1.5
13.6,6,279.4873,Auto-Rickshaw,10.5775,3,3.0,1.5
13.7,6,280.5493,Auto-Rickshaw,10.663,3,3.0,1.5
13.8,6,281.6178,Auto-Rickshaw,10.7065,3,3.0,1.5
13.9,6,282.6893,Auto-Rickshaw,10.7237,3,3.0,1.5
14.0,6,283.7649,Auto-Rickshaw,10.789,3,3.0,1.5
14.1,6,284.8449,Auto-Rickshaw,10.8095,3,3.0,1.5
14.2,6,285.9266,Auto-Rickshaw,10.8247,3,3.0,1.5
14.3,6,287.0129,Auto-Rickshaw,10.9015,3,3.0,1.5
14.4,6,288.104,Auto-Rickshaw,10.9217,3,3.0,1.5
14.5,6,289.1979,Auto-Rickshaw,10.9548,3,3.0,1.5
14.6,6,290.2973,Auto-Rickshaw,11.0337,3,3.0,1.5
14.7,6,291.3964,Auto-Rickshaw,10.9491,3,3.0,1.5
14.8,6,292.4944,Auto-Rickshaw,11.0114,3,3.0,1.5
14.9,6,293.5974,Auto-Rickshaw,11.0477,3,3.0,1.5
15.0,6,294.7048,Auto-Rickshaw,11.0999,3,3.0,1.5
15.1,6,295.8162,Auto-Rickshaw,11.1285,3,3.0,1.5
15.2,6,296.9283,Auto-Rickshaw,11.1141,3,3.0,1.5
15.3,6,298.0416,Auto-Rickshaw,11.1507,3,3.0,1.5
15.4,6,299.1578,Auto-Rickshaw,11.1732,3,3.0,1.5
15.5,6,300.2809,Auto-Rickshaw,11.2893,3,3.0,1.5
15.6,6,301.4095,Auto-Rickshaw,11.2838,3,3.0,1.5
15.7,6,302.5352,Auto-Rickshaw,11.2294,3,3.0,1.5
15.8,6,303.6587,Auto-Rickshaw,11.2405,3,3.0,1.5
15.9,6,304.7819,Auto-Rickshaw,11.2243,3,3.0,1.5
16.0,6,305.9035,Auto-Rickshaw,11.2068,3,3.0,1.5
16.1,6,307.027,Auto-Rickshaw,11.2636,3,3.0,1.5
16.2,6,308.1521,Auto-Rickshaw,11.2382,3,3.0,1.5
16.3,6,309.2772,Auto-Rickshaw,11.2646,3,3.0,1.5
16.4,6,310.4013,Auto-Rickshaw,11.2162,3,3.0,1.5
16.5,6,311.5239,Auto-Rickshaw,11.2365,3,3.0,1.5
16.6,6,312.6486,Auto-Rickshaw,11.2574,3,3.0,1.5
16.7,6,313.7743,Auto-Rickshaw,11.2558,3,3.0,1.5
16.8,6,314.8994,Auto-Rickshaw,11.2477,3,3.0,1.5
16.9,6,316.0211,Auto-Rickshaw,11.1846,3,3.0,1.5
17.0,6,317.1422,Auto-Rickshaw,11.2377,3,3.0,1.5
17.1,6,318.2628,Auto-Rickshaw,11.1748,3,3.0,1.5
17.2,6,319.3817,Auto-Rickshaw,11.2036,3,3.0,1.5
17.3,6,320.5004,Auto-Rickshaw,11.1693,3,3.0,1.5
17.4,6,321.6145,Auto-Rickshaw,11.1127,3,3.0,1.5
17.5,6,322.7265,Auto-Rickshaw,11.1283,3,3.0,1.5
17.6,6,323.8396,Auto-Rickshaw,11.1323,3,3.0,1.5
17.7,6,324.9523,Auto-Rickshaw,11.123,3,3.0,1.5
17.8,6,326.0626,Auto-Rickshaw,11.0836,3,3.0,1.5
17.9,6,327.1727,Auto-Rickshaw,11.117,3,3.0,1.5
18.0,6,328.2828,Auto-Rickshaw,11.0848,3,3.0,1.5
18.1,6,329.3885,Auto-Rickshaw,11.0307,3,3.0,1.5
18.2,6,330.4923,Auto-Rickshaw,11.0451,3,3.0,1.5
18.3,6,331.5978,Auto-Rickshaw,11.0655,3,3.0,1.5
18.4,6,332.7037,Auto-Rickshaw,11.0517,3,3.0,1.5
18.5,6,333.8034,Auto-Rickshaw,10.9423,3,3.0,1.5
18.6,6,334.8974,Auto-Rickshaw,10.9385,3,3.0,1.5
18.7,6,335.9943,Auto-Rickshaw,10.9989,3,3.0,1.5
18.8,6,337.0898,Auto-Rickshaw,10.9116,3,3.0,1.5
18.9,6,338.1801,Auto-Rickshaw,10.8937,3,3.0,1.5
19.0,6,339.2703,Auto-Rickshaw,10.9099,3,3.0,1.5
19.1,6,340.3622,Auto-Rickshaw,10.9293,3,3.0,1.5
19.2,6,341.4541,Auto-Rickshaw,10.907,3,3.0,1.5
19.3,6,342.5437,Auto-Rickshaw,10.885,3,3.0,1.5
19.4,6,343.6319,Auto-Rickshaw,10.8799,3,3.0,1.5
19.5,6,344.7197,Auto-Rickshaw,10.8755,3,3.0,1.5
19.6,6,345.8069,Auto-Rickshaw,10.8682,3,3.0,1.5
19.7,6,346.8984,Auto-Rickshaw,10.9618,3,3.0,1.5
19.8,6,347.9916,Auto-Rickshaw,10.902,3,3.0,1.5
19.9,6,349.0827,Auto-Rickshaw,10.9204,3,3.0,1.5
20.0,6,350.1727,Auto-Rickshaw,10.8805,3,3.0,1.5
0.0,7,90.0,Two-Wheeler,12.6128,3,2.0,0.8
0.1,7,91.2582,Two-Wheeler,12.5517,3,2.0,0.8
0.2,7,92.5152,Two-Wheeler,12.587,3,2.0,0.8
0.3,7,93.7731,Two-Wheeler,12.5712,3,2.0,0.8
0.4,7,95.0294,Two-Wheeler,12.5554,3,2.0,0.8
0.5,7,96.2864,Two-Wheeler,12.5848,3,2.0,0.8
0.6,7,97.5486,Two-Wheeler,12.6587,3,2.0,0.8
0.7,7,98.8124,Two-Wheeler,12.6166,3,2.0,0.8
0.8,7,100.076,Two-Wheeler,12.6563,3,2.0,0.8
0.9,7,101.3403,Two-Wheeler,12.6305,3,2.0,0.8
1.0,7,102.604,Two-Wheeler,12.6432,3,2.0,0.8
1.1,7,103.866,Two-Wheeler,12.5954,3,2.0,0.8
1.2,7,105.1278,Two-Wheeler,12.6421,3,2.0,0.8
1.3,7,106.3926,Two-Wheeler,12.6536,3,2.0,0.8
1.4,7,107.6564,Two-Wheeler,12.6212,3,2.0,0.8
1.5,7,108.9206,Two-Wheeler,12.6635,3,2.0,0.8
1.6,7,110.1874,Two-Wheeler,12.6736,3,2.0,0.8
1.7,7,111.4537,Two-Wheeler,12.6516,3,2.0,0.8
1.8,7,112.7187,Two-Wheeler,12.6477,3,2.0,0.8
1.9,7,113.9841,Two-Wheeler,12.6608,3,2.0,0.8
2.0,7,115.2529,Two-Wheeler,12.7157,3,2.0,0.8
2.1,7,116.5258,Two-Wheeler,12.7415,3,2.0,0.8
2.2,7,117.7993,Two-Wheeler,12.7284,3,2.0,0.8
2.3,7,119.0745,Two-Wheeler,12.7751,3,2.0,0.8
2.4,7,120.354,Two-Wheeler,12.8154,3,2.0,0.8
2.5,7,121.6369,Two-Wheeler,12.8426,3,2.0,0.8
2.6,7,122.9239,Two-Wheeler,12.898,3,2.0,0.8
2.7,7,124.2148,Two-Wheeler,12.9188,3,2.0,0.8
2.8,7,125.5048,Two-Wheeler,12.8811,3,2.0,0.8
2.9,7,126.7985,Two-Wheeler,12.9938,3,2.0,0.8
3.0,7,128.0962,Two-Wheeler,12.9608,3,2.0,0.8
3.1,7,129.3964,Two-Wheeler,13.0429,3,2.0,0.8
3.2,7,130.701,Two-Wheeler,13.0495,3,2.0,0.8
3.3,7,132.0071,Two-Wheeler,13.0721,3,2.0,0.8
3.4,7,133.3141,Two-Wheeler,13.068,3,2.0,0.8
3.5,7,134.6253,Two-Wheeler,13.1557,3,2.0,0.8
3.6,7,135.9408,Two-Wheeler,13.1533,3,2.0,0.8
3.7,7,137.2619,Two-Wheeler,13.2688,3,2.0,0.8
3.8,7,138.5916,Two-Wheeler,13.3252,3,2.0,0.8
3.9,7,139.9226,Two-Wheeler,13.2958,3,2.0,0.8
4.0,7,141.2559,Two-Wheeler,13.3688,3,2.0,0.8
4.1,7,142.5932,Two-Wheeler,13.3778,3,2.0,0.8
4.2,7,143.9331,Two-Wheeler,13.42,3,2.0,0.8
4.3,7,145.2791,Two-Wheeler,13.5009,3,2.0,0.8
4.4,7,146.6299,Two-Wheeler,13.5146,3,2.0,0.8
4.5,7,147.9859,Two-Wheeler,13.6051,3,2.0,0.8
4.6,7,149.3449,Two-Wheeler,13.5745,3,2.0,0.8
4.7,7,150.7063,Two-Wheeler,13.6538,3,2.0,0.8
4.8,7,152.072,Two-Wheeler,13.6602,3,2.0,0.8
4.9,7,153.4407,Two-Wheeler,13.7131,3,2.0,0.8
5.0,7,154.8116,Two-Wheeler,13.7061,3,2.0,0.8
5.1,7,156.1842,Two-Wheeler,13.7465,3,2.0,0.8
5.2,7,157.5601,Two-Wheeler,13.7711,3,2.0,0.8
5.3,7,158.9374,Two-Wheeler,13.774,3,2.0,0.8
5.4,7,160.3181,Two-Wheeler,13.8413,3,2.0,0.8
5.5,7,161.7033,Two-Wheeler,13.8611,3,2.0,0.8
5.6,7,163.0902,Two-Wheeler,13.8772,3,2.0,0.8
5.7,7,164.4801,Two-Wheeler,13.921,3,2.0,0.8
5.8,7,165.8727,Two-Wheeler,13.9315,3,2.0,0.8
5.9,7,167.2637,Two-Wheeler,13.8874,3,2.0,0.8
6.0,7,168.6539,Two-Wheeler,13.918,3,2.0,0.8
6.1,7,170.0445,Two-Wheeler,13.8939,3,2.0,0.8
6.2,7,171.435,Two-Wheeler,13.9165,3,2.0,0.8
6.3,7,172.8258,Two-Wheeler,13.8986,3,2.0,0.8
6.4,7,174.2189,Two-Wheeler,13.9635,3,2.0,0.8
6.5,7,175.6132,Two-Wheeler,13.9218,3,2.0,0.8
6.6,7,177.0042,Two-Wheeler,13.898,3,2.0,0.8
6.7,7,178.3957,Two-Wheeler,13.9318,3,2.0,0.8
6.8,7,179.7832,Two-Wheeler,13.8201,3,2.0,0.8
6.9,7,181.1649,Two-Wheeler,13.812,3,2.0,0.8
7.0,7,182.5495,Two-Wheeler,13.8815,3,2.0,0.8
7.1,7,183.9357,Two-Wheeler,13.8427,3,2.0,0.8
7.2,7,185.3194,Two-Wheeler,13.8301,3,2.0,0.8
7.3,7,186.699,Two-Wheeler,13.7628,3,2.0,0.8
7.4,7,188.0762,Two-Wheeler,13.7804,3,2.0,0.8
7.5,7,189.4561,Two-Wheeler,13.8184,3,2.0,0.8
7.6,7,190.835,Two-Wheeler,13.7591,3,2.0,0.8
7.7,7,192.2087,Two-Wheeler,13.7145,3,2.0,0.8
7.8,7,193.5779,Two-Wheeler,13.6703,3,2.0,0.8
7.9,7,194.9437,Two-Wheeler,13.6451,3,2.0,0.8
8.0,7,196.3042,Two-Wheeler,13.566,3,2.0,0.8
8.1,7,197.663,Two-Wheeler,13.6101,3,2.0,0.8
8.2,7,199.0235,Two-Wheeler,13.6,3,2.0,0.8
8.3,7,200.3785,Two-Wheeler,13.4996,3,2.0,0.8
8.4,7,201.7285,Two-Wheeler,13.4993,3,2.0,0.8
8.5,7,203.0763,Two-Wheeler,13.4569,3,2.0,0.8
8.6,7,204.4209,Two-Wheeler,13.4356,3,2.0,0.8
8.7,7,205.7647,Two-Wheeler,13.4395,3,2.0,0.8
8.8,7,207.1041,Two-Wheeler,13.3493,3,2.0,0.8
8.9,7,208.4418,Two-Wheeler,13.405,3,2.0,0.8
9.0,7,209.7813,Two-Wheeler,13.3847,3,2.0,0.8
9.1,7,211.1171,Two-Wheeler,13.3311,3,2.0,0.8
9.2,7,212.4457,Two-Wheeler,13.2417,3,2.0,0.8
9.3,7,213.7711,Two-Wheeler,13.2649,3,2.0,0.8
9.4,7,215.0999,Two-Wheeler,13.3116,3,2.0,0.8
9.5,7,216.4241,Two-Wheeler,13.1724,3,2.0,0.8
9.6,7,217.7441,Two-Wheeler,13.2276,3,2.0,0.8
9.7,7,219.0648,Two-Wheeler,13.1863,3,2.0,0.8
9.8,7,220.3857,Two-Wheeler,13.2308,3,2.0,0.8
9.9,7,221.7058,Two-Wheeler,13.1727,3,2.0,0.8
10.0,7,223.0241,Two-Wheeler,13.1927,3,2.0,0.8
10.1,7,224.3431,Two-Wheeler,13.1864,3,2.0,0.8
10.2,7,225.6631,Two-Wheeler,13.2147,3,2.0,0.8
10.3,7,226.9811,Two-Wheeler,13.1449,3,2.0,0.8
10.4,7,228.2961,Two-Wheeler,13.1548,3,2.0,0.8
10.5,7,229.6085,Two-Wheeler,13.0927,3,2.0,0.8
10.6,7,230.9215,Two-Wheeler,13.1676,3,2.0,0.8
10.7,7,232.2351,Two-Wheeler,13.1047,3,2.0,0.8
10.8,7,233.5457,Two-Wheeler,13.1071,3,2.0,0.8
10.9,7,234.8571,Two-Wheeler,13.1205,3,2.0,0.8
11.0,7,236.1667,Two-Wheeler,13.0721,3,2.0,0.8
11.1,7,237.4765,Two-Wheeler,13.1242,3,2.0,0.8
11.2,7,238.79,Two-Wheeler,13.1451,3,2.0,0.8
11.3,7,240.1034,Two-Wheeler,13.1239,3,2.0,0.8
11.4,7,241.413,Two-Wheeler,13.0666,3,2.0,0.8
11.5,7,242.7218,Two-Wheeler,13.1098,3,2.0,0.8
11.6,7,244.034,Two-Wheeler,13.1348,3,2.0,0.8
11.7,7,245.3435,Two-Wheeler,13.055,3,2.0,0.8
11.8,7,246.6501,Two-Wheeler,13.0776,3,2.0,0.8
11.9,7,247.9607,Two-Wheeler,13.1341,3,2.0,0.8
12.0,7,249.2731,Two-Wheeler,13.1132,3,2.0,0.8
12.1,7,250.5844,Two-Wheeler,13.114,3,2.0,0.8
12.2,7,251.8978,Two-Wheeler,13.1531,3,2.0,0.8
12.3,7,253.2108,Two-Wheeler,13.1062,3,2.0,0.8
12.4,7,254.5213,Two-Wheeler,13.1055,3,2.0,0.8
12.5,7,255.8346,Two-Wheeler,13.1596,3,2.0,0.8
12.6,7,257.1457,Two-Wheeler,13.0632,3,2.0,0.8
12.7,7,258.4507,Two-Wheeler,13.0356,3,2.0,0.8
12.8,7,259.7555,Two-Wheeler,13.0609,3,2.0,0.8
12.9,7,261.061,Two-Wheeler,13.0484,3,2.0,0.8
13.0,7,262.3636,Two-Wheeler,13.0051,3,2.0,0.8
13.1,7,263.6626,Two-Wheeler,12.9741,3,2.0,0.8
13.2,7,264.9642,Two-Wheeler,13.057,3,2.0,0.8
13.3,7,266.2659,Two-Wheeler,12.9786,3,2.0,0.8
13.4,7,267.5612,Two-Wheeler,12.9265,3,2.0,0.8
13.5,7,268.8552,Two-Wheeler,12.954,3,2.0,0.8
13.6,7,270.1479,Two-Wheeler,12.8999,3,2.0,0.8
13.7,7,271.4365,Two-Wheeler,12.8709,3,2.0,0.8
13.8,7,272.7235,Two-Wheeler,12.8692,3,2.0,0.8
13.9,7,274.0062,Two-Wheeler,12.7862,3,2.0,0.8
14.0,7,275.2859,Two-Wheeler,12.8069,3,2.0,0.8
14.1,7,276.5674,Two-Wheeler,12.824,3,2.0,0.8
14.2,7,277.8461,Two-Wheeler,12.7498,3,2.0,0.8
14.3,7,279.1183,Two-Wheeler,12.693,3,2.0,0.8
14.4,7,280.3857,Two-Wheeler,12.6566,3,2.0,0.8
14.5,7,281.6499,Two-Wheeler,12.6265,3,2.0,0.8
